Site Id,Site Name,Slot Id,Port Id,Status,Company ID,Mnemonic,CLEI Code,Part No,Software Part No,Factory ID,Serial No,Date ID,Manufactured Date,Customer Field,License Points Consumed,Licensed Product,Alarm Status,Aggregated Alarm Status
10.10.150.97,MAK0066 -16,7,3,Available,NOK ,UBT-T   ,----------,3DB29238AAAB02,3DB17010KCAA01,SH  ,SH1939N01GN     ,0,190926,                                              ,1,UBT-T,N/A,N/A
10.10.150.97,MAK0066 -16,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH1951N00D3     ,0,191217,                                              ,2,UBT-80,N/A,N/A
10.10.150.97,MAK0066 -16,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH1949N03L7     ,0,191215,                                              ,2,UBT-80,N/A,N/A
10.10.150.98,MK2-30,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC194291162     ,0,191024,----------------------------------------------,0,None,N/A,N/A
10.10.150.98,MK2-30,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH1950N015V     ,0,191211,                                              ,2,UBT-80,N/A,N/A
10.10.150.98,MK2-30,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH1950N0266     ,0,191213,                                              ,2,UBT-80,N/A,N/A
10.10.150.98,MK2-30,7,3,Available,NOK ,UBT-T   ,----------,3DB29238AAAB02,3DB17010KCAA01,SH  ,SH1938N04LU     ,0,190920,                                              ,1,UBT-T,N/A,N/A
10.10.151.1,MAK0016-3,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193092906     ,0,190816,----------------------------------------------,0,None,N/A,N/A
10.10.151.1,MAK0016-3,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1918N02GN     ,0,190504,                                              ,2,UBT-80,N/A,N/A
10.10.151.1,MAK0016-3,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1916N024Z     ,0,190420,                                              ,2,UBT-80,N/A,N/A
10.10.151.100,JED2135_02,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891437     ,0,190502,----------------------------------------------,0,None,N/A,N/A
10.10.151.100,JED2135_02,3,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KEAA01,SH  ,SH2101N00G1     ,0,210105,                                              ,2,UBT-80,N/A,N/A
10.10.151.100,JED2135_02,6,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2240Q02E9     ,0,221010,                                              ,2,UBT-80,N/A,N/A
10.10.151.100,JED2135_02,4,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB03,3DB17010KLAA02,SH  ,TH2011Q007W     ,0,240111,                                              ,2,UBT-80,N/A,N/A
10.10.151.100,JED2135_02,5,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2240Q02BD     ,0,221010,                                              ,2,UBT-80,N/A,N/A
10.10.151.101,JED2135_03,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193690673     ,0,190912,----------------------------------------------,0,None,N/A,N/A
10.10.151.101,JED2135_03,3,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KDAA01,TH  ,TH2011Q04TC     ,0,200318,                                              ,2,UBT-80,N/A,N/A
10.10.151.101,JED2135_03,7,3,Available,NOK ,UBT-T   ,----------,3DB29238AAAB04,3DB17010KEAA01,SH  ,SH1939N00BL     ,0,210209,                                              ,1,UBT-T,N/A,N/A
10.10.151.101,JED2135_03,4,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KEAA01,SH  ,SH2101N00EY     ,0,210105,                                              ,2,UBT-80,N/A,N/A
10.10.151.102,JED2715,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994074     ,0,191007,----------------------------------------------,0,None,N/A,N/A
10.10.151.102,JED2715,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2014Q02RT     ,0,200423,                                              ,2,UBT-80,N/A,N/A
10.10.151.102,JED2715,7,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAA04,3DB17010KDAA01,TH  ,TH2011Q030V     ,0,200317,                                              ,1,UBT-T,N/A,N/A
10.10.151.102,JED2715,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2014Q02TY     ,0,200424,                                              ,2,UBT-80,N/A,N/A
10.10.151.103,JED2418,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2307Q00PY     ,0,230217,----------------------------------------------,0,None,N/A,N/A
10.10.151.103,JED2418,1,3,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KLAA01,TH  ,TH2313Q01KW     ,0,230420,                                              ,2,UBT-80,N/A,N/A
10.10.151.103,JED2418,1,4,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2236Q00ZJ     ,0,220910,                                              ,2,UBT-80,N/A,N/A
10.10.151.104,JED0082,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191990337     ,0,190524,----------------------------------------------,0,None,N/A,N/A
10.10.151.104,JED0082,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2008Q0154     ,0,200227,                                              ,2,UBT-80,N/A,N/A
10.10.151.104,JED0082,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1924N007K     ,0,190611,                                              ,2,UBT-80,N/A,N/A
10.10.151.113,MAK0001-8,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193092780     ,0,190831,----------------------------------------------,0,None,N/A,N/A
10.10.151.113,MAK0001-8,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1937N026A     ,0,190912,                                              ,2,UBT-80,N/A,N/A
10.10.151.113,MAK0001-8,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1947N035E     ,0,191124,                                              ,2,UBT-80,N/A,N/A
10.10.151.114,MAK0598,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193590267     ,0,190904,----------------------------------------------,0,None,N/A,N/A
10.10.151.114,MAK0598,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1937N02KD     ,0,190913,                                              ,2,UBT-80,N/A,N/A
10.10.151.114,MAK0598,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1935N02G0     ,0,190901,                                              ,2,UBT-80,N/A,N/A
10.10.151.129,MAK0251,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC192390399     ,0,190611,----------------------------------------------,0,None,N/A,N/A
10.10.151.129,MAK0251,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH1948N02FE     ,0,191130,                                              ,2,UBT-80,N/A,N/A
10.10.151.129,MAK0251,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH1948N01KD     ,0,191128,                                              ,2,UBT-80,N/A,N/A
10.10.151.130,MAK0263,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994942     ,0,191012,----------------------------------------------,0,None,N/A,N/A
10.10.151.130,MAK0263,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH1948N030G     ,0,191201,                                              ,2,UBT-80,N/A,N/A
10.10.151.130,MAK0263,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1947N03CB     ,0,191124,                                              ,2,UBT-80,N/A,N/A
10.10.151.133,MKTF0561 _02,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191990026     ,0,190605,----------------------------------------------,0,None,N/A,N/A
10.10.151.133,MKTF0561 _02,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,SH  ,TH2019Q03VM     ,0,220531,                                              ,2,UBT-80,N/A,N/A
10.10.151.133,MKTF0561 _02,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,TH  ,TH2049Q010U     ,0,201212,                                              ,2,UBT-80,N/A,N/A
10.10.151.133,MKTF0561 _02,5,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KFAA03,TH  ,TH2320Q00BK     ,0,230525,                                              ,1,UBT-T,N/A,N/A
10.10.151.133,MKTF0561 _02,6,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KFAA03,TH  ,TH2309Q04SB     ,0,230310,                                              ,1,UBT-T,N/A,N/A
10.10.151.133,MKTF0561 _02,7,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KEAA01,TH  ,TH2101Q01H9     ,0,210108,                                              ,1,UBT-T,N/A,N/A
10.10.151.134,MKTF0841 _01,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193690955     ,0,190914,----------------------------------------------,0,None,N/A,N/A
10.10.151.134,MKTF0841 _01,7,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAA04,3DB17010KDAA01,TH  ,TH2011Q05FY     ,0,200407,                                              ,1,UBT-T,N/A,N/A
10.10.151.134,MKTF0841 _01,4,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KEAA01,SH  ,SH1928N02DD     ,0,210827,                                              ,2,UBT-80,N/A,N/A
10.10.151.134,MKTF0841 _01,3,5,Available,NOK ,UBT-80  ,DRMXA00ARA,3DB29170ABAA01,3DB17010KEAA01,SH  ,TH2011Q04SR     ,0,221025,                                              ,2,UBT-80,N/A,N/A
10.10.151.135,MAK0675,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234394063     ,0,231108,----------------------------------------------,0,None,N/A,N/A
10.10.151.135,MAK0675,8,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KFAA03,TH  ,TH2309Q04RP     ,0,230309,                                              ,1,UBT-T,N/A,N/A
10.10.151.135,MAK0675,7,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KFAA03,TH  ,TH2309Q04S1     ,0,230309,                                              ,1,UBT-T,N/A,N/A
10.10.151.137,MAK0263_02,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC233693089     ,0,230916,----------------------------------------------,0,None,N/A,N/A
10.10.151.137,MAK0263_02,3,1,Available,NOK ,UBT-80  ,----------,3DB29150AAAA01,3DB17010KLAA02,SH  ,SH2343N0FNK     ,0,231104,                                              ,2,UBT-80,N/A,N/A
10.10.151.137,MAK0263_02,4,1,Available,NOK ,UBT-80  ,----------,3DB29150AAAA01,3DB17010KLAA02,SH  ,SH2344N0H2E     ,0,231105,                                              ,2,UBT-80,N/A,N/A
10.10.151.137,MAK0263_02,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q01AH     ,0,231101,                                              ,1,UBT-T,N/A,N/A
10.10.151.138,MKTF0561_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC233693308     ,0,230913,----------------------------------------------,0,None,N/A,N/A
10.10.151.138,MKTF0561_01,3,1,Available,NOK ,UBT-80  ,----------,3DB29160AAAA01,3DB17010KLAA02,TH  ,TH2329Q054T     ,0,230725,                                              ,2,UBT-80,N/A,N/A
10.10.151.138,MKTF0561_01,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q01B0     ,0,231101,                                              ,1,UBT-T,N/A,N/A
10.10.151.138,MKTF0561_01,4,1,Available,NOK ,UBT-80  ,----------,3DB29160AAAA01,3DB17010KLAA02,TH  ,TH2329Q03DC     ,0,230721,                                              ,2,UBT-80,N/A,N/A
10.10.151.139,MKTF0841 _03,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213193534     ,0,210803,----------------------------------------------,0,None,N/A,N/A
10.10.151.139,MKTF0841 _03,3,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01C4     ,0,211216,                                              ,1,UBT-T,N/A,N/A
10.10.151.139,MKTF0841 _03,3,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q007F     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.10.151.139,MKTF0841 _03,4,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q006S     ,0,211221,                                              ,1,UBT-T,N/A,N/A
10.10.151.139,MKTF0841 _03,4,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q0073     ,0,211221,                                              ,1,UBT-T,N/A,N/A
10.10.151.140,MKTF0832_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213193615     ,0,210802,----------------------------------------------,0,None,N/A,N/A
10.10.151.140,MKTF0832_01,4,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01CF     ,0,211216,                                              ,1,UBT-T,N/A,N/A
10.10.151.140,MKTF0832_01,4,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01D4     ,0,211215,                                              ,1,UBT-T,N/A,N/A
10.10.151.140,MKTF0832_01,3,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q006N     ,0,211221,                                              ,1,UBT-T,N/A,N/A
10.10.151.140,MKTF0832_01,3,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01D0     ,0,211215,                                              ,1,UBT-T,N/A,N/A
10.10.151.141,MKTF0832_02,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213193656     ,0,210802,----------------------------------------------,0,None,N/A,N/A
10.10.151.141,MKTF0832_02,3,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01D9     ,0,211215,                                              ,1,UBT-T,N/A,N/A
10.10.151.141,MKTF0832_02,3,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01C0     ,0,211215,                                              ,1,UBT-T,N/A,N/A
10.10.151.141,MKTF0832_02,4,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01CV     ,0,211215,                                              ,1,UBT-T,N/A,N/A
10.10.151.141,MKTF0832_02,4,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2150Q01D8     ,0,211215,                                              ,1,UBT-T,N/A,N/A
10.10.151.142,MKTF0641_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213193559     ,0,210802,----------------------------------------------,0,None,N/A,N/A
10.10.151.142,MKTF0641_01,4,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q006Y     ,0,211221,                                              ,1,UBT-T,N/A,N/A
10.10.151.142,MKTF0641_01,4,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q008Y     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.10.151.142,MKTF0641_01,3,5,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q0078     ,0,211221,                                              ,1,UBT-T,N/A,N/A
10.10.151.142,MKTF0641_01,3,6,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,TH  ,TH2151Q0085     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.10.151.17,MAK0235_17,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC212896485     ,0,210717,----------------------------------------------,0,None,N/A,N/A
10.10.151.17,MAK0235_17,8,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2138N00AB     ,0,210921,                                              ,1,UBT-T,N/A,N/A
10.10.151.17,MAK0235_17,7,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2137N01S4     ,0,210921,                                              ,1,UBT-T,N/A,N/A
10.10.151.18,SHD0782,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC212896492     ,0,210717,----------------------------------------------,0,None,N/A,N/A
10.10.151.18,SHD0782,8,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2138N0059     ,0,210921,                                              ,1,UBT-T,N/A,N/A
10.10.151.18,SHD0782,7,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2137N00WA     ,0,210921,                                              ,1,UBT-T,N/A,N/A
10.10.151.2,MAK0539,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191892017     ,0,190528,----------------------------------------------,0,None,N/A,N/A
10.10.151.2,MAK0539,4,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KEAA01,SH  ,SH1951N01L4     ,0,210911,                                              ,2,UBT-80,N/A,N/A
10.10.151.2,MAK0539,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2004N01UK     ,0,200124,                                              ,2,UBT-80,N/A,N/A
10.10.151.3,MAK0539_2,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG194290008     ,0,191022,----------------------------------------------,0,None,N/A,N/A
10.10.151.3,MAK0539_2,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2009N01B5     ,0,200227,                                              ,2,UBT-80,N/A,N/A
10.10.151.3,MAK0539_2,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2007N023E     ,0,200215,                                              ,2,UBT-80,N/A,N/A
10.10.151.33,JED0117_01,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191491105     ,0,190417,----------------------------------------------,0,None,N/A,N/A
10.10.151.33,JED0117_01,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2025Q055D     ,0,200624,                                              ,2,UBT-80,N/A,N/A
10.10.151.33,JED0117_01,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1920N01PV     ,0,190516,                                              ,2,UBT-80,N/A,N/A
10.10.151.34,JED0373,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191491120     ,0,190417,----------------------------------------------,0,None,N/A,N/A
10.10.151.34,JED0373,3,5,Available,NOK ,UBT-80  ,DRMXA00ARA,3DB29170ABAA01,3DB17010KEAA01,SH  ,SH2005N01HC     ,0,220326,                                              ,2,UBT-80,N/A,N/A
10.10.151.34,JED0373,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH1951N01AJ     ,0,191218,                                              ,2,UBT-80,N/A,N/A
10.10.151.34,JED0373,5,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KEAA01,SH  ,SH2101N00GW     ,0,210107,                                              ,2,UBT-80,N/A,N/A
10.10.151.34,JED0373,6,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KEAA01,SH  ,SH2052N08VD     ,0,201228,                                              ,2,UBT-80,N/A,N/A
10.10.151.35,JED0373-2,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC190891028     ,0,190309,----------------------------------------------,0,None,N/A,N/A
10.10.151.35,JED0373-2,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1909N00YK     ,0,190317,                                              ,2,UBT-80,N/A,N/A
10.10.151.35,JED0373-2,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2005N0149     ,0,200129,                                              ,2,UBT-80,N/A,N/A
10.10.151.36,JED6085,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC223292922     ,0,220813,----------------------------------------------,0,None,N/A,N/A
10.10.151.36,JED6085,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2011Q00BW     ,0,200311,                                              ,2,UBT-80,N/A,N/A
10.10.151.36,JED6085,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1947N02ZN     ,0,191123,                                              ,2,UBT-80,N/A,N/A
